Date,cad_ig_er_index,cad_ig_sprds,vix,us_eco_suprise,lei_yoy_index,us_recession_odds,cad_recession_odds,atlanta_fed,growth_surpise,hard_data,equity_revisions,fed_credit_model,cad_ig_sprds_1m_pct_change,cad_ig_sprds_3m_pct_change,cad_ig_sprds_6m_pct_change,us_hy_er_index_1m_pct_change,us_hy_er_index_3m_pct_change,us_hy_er_index_6m_pct_change,us_ig_er_index_1m_pct_change,us_ig_er_index_3m_pct_change,us_ig_er_index_6m_pct_change,tsx_index_1m_pct_change,tsx_index_3m_pct_change,tsx_index_6m_pct_change
2012-02-16,1.0383,150.4732,19.22,0.65,3.6,20.0,10.0,2.1,2.1,0.5886,-0.09,0.2,0.008066639378143226,0.011477780160346063,-0.004307056253767594,0.00183234081539152,-0.0003047386865762114,-0.00015239256324284245,-0.0028328611898016387,-0.002656277669559004,-0.0015954617975536545,0.00999512216035714,0.007008804962459703,-0.002829641674560124
2012-02-17,1.0383,149.4536,17.78,0.641,3.6,20.0,10.0,1.9,1.9,0.5886,-0.07,0.2,-0.006775957446242931,0.010519426252452835,-0.0011315112860397214,0.002895900015241537,0.005194011610143656,-0.0001519525907917041,0.0015092329545454142,-0.002475904147139385,-0.0003544528134691305,-0.0021857196976675652,0.008404245588843562,-0.0031717226999010695
2012-02-21,1.0383,147.0729,18.19,0.641,3.6,20.0,10.0,1.9,1.9,0.5886,-0.07,0.2,-0.015929358677208127,-0.01471302499981575,-0.008608695652173814,0.003495440729483157,0.008245533669262395,0.009015892420537908,0.0007978016133320942,-0.0005311614730877379,0.0005317263381778847,0.013248998659528333,0.02113973190487317,0.018882239846578885
2012-02-22,1.0383,146.0545,18.19,0.634,3.6,20.0,10.0,1.9,1.9,0.5792,-0.07,0.2,-0.0069244571909578,-0.029365362071119616,-0.018224631080954956,-0.0007572315614113867,0.005639384240207379,0.0053329270150845876,0.0009743135518158752,0.0032848011363637575,0.0006197981228972527,0.006171098661529095,0.01727351290567758,0.024403384551109797
2012-02-23,1.0383,149.1875,16.8,0.636,3.6,20.0,10.0,1.9,1.9,0.5817,-0.07,0.2,0.021450896754293902,-0.0017804857159680054,0.00872021084830199,0.0012124886329190065,0.003951367781154902,0.00916590284142993,0.0005309264666844005,0.0023047602162928893,-0.0001768502962242735,0.0023635450341148445,0.021911496753168613,0.030499891941945023
2012-02-24,1.0383,150.3797,17.31,0.654,3.6,20.0,10.0,1.9,1.9,0.5936,-0.03,0.2,0.007991286133221642,0.02248408782311362,0.007440253877058378,0.0025734181047532,0.003028926245645991,0.011299435028248483,0.0018572565667285268,0.003365810451727125,0.0028328611898018607,-0.0004327923036804293,0.008112737020888217,0.02942397001139785
2012-02-27,1.0383,149.8653,18.19,0.661,3.6,20.0,10.0,1.9,1.9,0.5986,-0.03,0.2,-0.003420674466035112,0.026091630179145398,-0.0040399220592105545,-0.0018118677336553812,0.001970294028493358,0.0076207895137936355,0.0009710451977400503,0.003362534289000907,0.006658380681818121,-0.001995164143309358,-6.928446469101068e-05,0.017203031654891676
2012-02-28,1.0383,142.8309,17.96,0.696,3.6,20.0,10.0,1.9,1.9,0.5664,-0.03,0.2,-0.046938150459112093,-0.042608127356514314,-0.044312749910339955,0.0018151565572530615,0.0025734181047532,0.006534954407294791,0.0010582943822208257,0.003891394711240892,0.006205123659249967,0.0031565984639829736,0.0007218441507843565,0.022649157589719415
2012-02-29,1.0485,144.5811,18.43,0.702,3.7,20.0,10.0,1.9,1.9,0.5664,-0.03,0.24,0.012253650995687648,-0.0385597258140562,-0.01694261825258092,0.0033217575117017173,0.0033217575117017173,0.006360745115856492,0.0018500572636772628,0.003884180790960423,0.0072630646589901815,-0.007571149259014698,-0.006424758580423795,0.0016358560636786645
2012-03-01,1.0485,142.9877,17.26,0.688,3.7,20.0,10.0,1.1,1.1,0.5629,-0.03,0.09,-0.011020804240664983,-0.04589187757272695,-0.020997641291435776,0.003310759969902044,0.008470730600514287,0.010457714458926848,0.0,0.0029103095511069377,0.006282629855764776,0.006283607811129466,0.001817268459683774,0.0017478580865204485
2012-03-02,1.0485,142.0641,17.29,0.688,3.7,20.0,10.0,1.1,1.1,0.5629,-0.01,0.09,-0.006459296848610019,-0.005368586209286819,-0.04774796816087146,-0.001949902504874701,0.004680658311943198,0.0072661217075387086,0.0008793527963419923,0.0027310369130473244,0.006633059166887723,-0.006259303679973849,-0.007586062366615964,-0.0068696941705783665
2012-03-05,1.0485,143.1378,18.05,0.698,3.7,20.0,10.0,1.1,1.1,0.5705,-0.01,0.09,0.007557855925599766,-0.009982632584756845,-0.04815743082344237,-0.00045085662759236644,0.0009029345372462139,0.004227691378529297,-0.0007907221929362995,8.793527963413261e-05,0.003972457627118509,-0.009480520918519808,-0.009495405334225437,-0.015859158227753634
2012-03-06,1.0485,147.6435,20.87,0.698,3.7,20.0,10.0,1.1,1.1,0.5705,-0.01,0.09,0.03147805820684679,0.03256084264590586,-0.014825313131191842,-0.009021199819576053,-0.011399430028498525,-0.0030252609287551024,-0.0021102611448166053,-0.0020225114315862713,0.0008819119851839474,-0.017991128996842187,-0.0333895025409755,-0.03163291177114391
2012-03-07,1.0485,145.6563,19.07,0.7,3.7,20.0,10.0,1.1,1.1,0.5931,-0.01,0.09,-0.0134594479269321,0.025285768888832605,0.01978143384939801,0.00273099681383715,-0.006762849413886274,-0.0021138456892646484,-0.0007930214115782208,-0.0036900369003691758,-0.0009690776143072011,0.00418989757395738,-0.02322557581490403,-0.03063544751488756
2012-03-08,1.0485,140.1068,17.95,0.69,3.7,20.0,10.0,1.1,1.1,0.5809,-0.01,0.09,-0.03809996546664984,-0.021175398811494994,-0.030946645170081055,0.003934029353911184,-0.002405653285220355,-0.0015048908954100604,0.0006172839506173311,-0.002286116240218017,-0.0021983819908546476,0.009050085181082634,-0.004952111753879551,-0.01440049477974159
2012-03-09,1.0485,141.4926,17.11,0.675,3.7,20.0,10.0,0.6,0.6,0.5617,0.01,0.09,0.009891025988745916,-0.04166048623881158,-0.010456144129879608,0.0022607385079127518,0.008951600667576942,-0.0025498725063746175,-0.0005287741253193756,-0.0007049079214026532,-0.0027259936686597763,0.0033453887158731987,0.01666771014332502,-0.01727831894783327
2012-03-12,1.0485,141.0509,15.64,0.675,3.7,20.0,10.0,0.6,0.6,0.5617,0.01,0.09,-0.003121718026243059,-0.03161826848546867,-0.007131991826224815,0.00045112781954892434,0.0066575881373882595,-0.00015028554253082582,0.0004408782294329505,0.0005291005291006012,-0.003162888771744865,-0.006047048774674879,0.0063035620591149755,-0.017068417614296894
2012-03-13,1.0485,141.0778,14.8,0.674,3.7,20.0,10.0,1.3,1.3,0.5605,0.01,0.09,0.0001907112964183444,0.006930427359699953,-0.014391726015070772,0.004960168345107485,0.0076865109269028675,0.005262366561419318,0.0,-8.812902088661811e-05,-0.0023740437879187226,0.008825226242978657,0.006079315162258236,0.0010970979603079911
2012-03-14,1.0485,139.9491,15.31,0.674,3.7,15.0,10.0,1.3,1.3,0.5605,0.01,0.09,-0.00800055005110667,-0.010908697698678416,-0.05211472228713088,0.008525276697577189,0.0139849624060151,0.02306175087240181,0.0,0.0004408782294329505,-0.0002643404705260366,-0.012744771963575485,-0.010054688162308256,0.006445433353145846
2012-03-15,1.0485,138.4872,15.42,0.671,3.7,15.0,10.0,1.3,1.3,0.5663,0.01,0.09,-0.010445940702726864,-0.01817570820179104,-0.04921929226542199,-0.0016313213703099683,0.011874342401923865,0.018610985020426574,0.0015864621893177944,0.0015864621893177944,0.002116402116402183,0.0062950904434515564,0.002237687288632717,0.008555354748440491
2012-03-16,1.0485,137.9151,14.47,0.644,3.7,15.0,10.0,1.1,1.1,0.5452,0.03,0.09,-0.004131067708784686,-0.022418126735744393,-0.01564306657492709,0.0005941770647652778,0.007478312892611472,0.015222305953278115,0.001055966209081216,0.0026441036488629166,0.002555741605710704,0.003302873676722884,-0.0032486048067866813,0.002810961063013373
2012-03-19,1.0485,138.239,15.04,0.609,3.7,15.0,10.0,1.1,1.1,0.5006,0.03,0.09,0.0023485463158132713,-0.012219442640216904,-0.02299484213308689,0.0040083135391923985,0.0029660388551089323,0.01699248120300756,-8.790436005623459e-05,0.0025559668605674712,0.0029979719601445076,-0.0013811358922488637,0.008224335307281505,-0.0019130459818836876
2012-03-20,1.0485,137.1473,15.58,0.601,3.7,15.0,10.0,1.2,1.2,0.4908,0.03,0.09,-0.007897192543348863,-0.009675262406922847,-0.027675115862429878,-0.001182906993937638,0.0034165181224004026,0.015331429430332166,-8.791208791203431e-05,0.0008799718409009394,0.002467830072272026,-0.003926376435331003,-0.002016727923171535,0.0002164465590228648
2012-03-21,1.0485,136.3441,15.13,0.6,3.7,15.0,10.0,1.2,1.2,0.4893,0.03,0.09,-0.005856476941215827,-0.011391065952894186,-0.033553826328451386,-0.002960769800148033,-0.00014845605700708475,0.007328746634759131,0.0013187972569017603,0.0011427566807313827,0.0037898818967037062,0.00046578229705485086,-0.0048387767905153645,-0.008071662323761442
2012-03-22,1.0485,134.836,15.57,0.605,3.7,15.0,10.0,1.2,1.2,0.4883,0.03,0.09,-0.011060984670403617,-0.024616786869117946,-0.03653542609420124,-0.00222717149220486,-0.006358125092414513,-0.0034109446833753276,-0.0013170603213628063,-8.791208791203431e-05,0.002467830072272026,-0.006004909745434661,-0.00944654118288113,-0.0012998973977815798
2012-03-23,1.0485,133.023,14.82,0.592,3.7,15.0,10.0,1.2,1.2,0.4711,0.05,0.09,-0.013445963985879272,-0.030072046624322946,-0.039456354089042245,-0.0022321428571429047,-0.007401924500370138,-0.004010695187165791,0.0,0.0,0.0008799718409009394,0.008400873334891923,0.0028123919006974862,0.0007899921482488192
2012-03-26,1.0485,136.1926,14.26,0.548,3.7,15.0,10.0,1.2,1.2,0.4566,0.05,0.09,0.023827458409448,-0.0011111591920736075,-0.012489567857326689,0.0010439970171514101,-0.0034149962880474227,-0.0035629453681709222,0.0006154387198873401,-0.0007024321713935411,0.00043952180028128396,0.008754450225660015,0.01112050104169282,0.006227914628837983
2012-03-27,1.0485,130.7092,15.59,0.483,3.7,15.0,10.0,1.2,1.2,0.4566,0.05,0.09,-0.04026209940921888,-0.030606069595656926,-0.05446943337263721,-0.0014898688915375713,-0.002678571428571419,-0.009019665828774226,0.0007907916703278062,0.0014067170740286183,0.0013186813186814028,-0.004990142976542766,0.012152751093893244,0.002591408447318422
2012-03-28,1.0485,132.8266,15.47,0.478,3.7,15.0,10.0,0.8,0.8,0.4504,0.05,0.09,0.016199318793168382,-0.0014764364057342494,-0.03150408356562606,0.0,-0.0004474272930647949,-0.007846039970392238,0.0,0.0014067170740286183,0.0014067170740286183,-0.007846841921860914,-0.0041554157581707996,-0.001354710515095725
2012-03-29,1.0485,133.1742,15.48,0.471,3.7,15.0,10.0,0.8,0.8,0.4407,0.05,0.09,0.0026169457021409936,-0.022162731308455696,-0.023249264177914397,-0.0029841838257236297,-0.004469606674612603,-0.007869339272457254,-0.0004389815627743321,0.0003514629645902101,-0.0003512160856966595,-0.006001356548245296,-0.01872238025446149,-0.007810081461891549
2012-03-30,1.062,132.6773,15.5,0.425,3.7,15.0,10.0,0.9,0.9,0.4565,-0.02,0.11,-0.003731203191008503,0.015057088559948362,-0.016009819336082476,0.0031427716252618865,0.0001492091912862481,-0.0025297619047619513,-0.0007905138339922013,-0.001229148375768263,0.00017583963425349403,0.004280610987928091,-0.009579572955329518,0.002456759972851996
2012-03-31,1.062,132.6773,15.5,0.425,3.0,15.0,10.0,0.9,0.9,0.4565,-0.02,0.12,0.0,-0.0011240218450221384,-0.002598798703983496,0.0,0.0001492091912862481,-0.0002982848620431966,0.0,-0.001229148375768263,0.00017583963425349403,0.0,-0.0017464350331001244,-0.005894593627613798
2012-04-01,1.062,132.6773,15.5,0.425,3.0,15.0,10.0,0.9,0.9,0.4565,-0.02,0.13,0.0,-0.003731203191008503,-0.025811240845684646,0.0,0.0031427716252618865,-0.001340882002383803,0.0,-0.0007905138339922013,-0.0004393287057375961,0.0,0.004280610987928091,-0.014521912493170919
2012-04-02,1.062,133.3079,15.64,0.391,3.0,15.0,10.0,0.8,0.8,0.402,-0.02,0.13,0.004752885384311956,0.004752885384311956,0.019881538560407197,-0.00014918693122478732,-0.00014918693122478732,0.0,0.00035161744022493835,0.00035161744022493835,-0.0008779631255487752,0.009270362438247304,0.009270362438247304,-0.00039801663038174784
2012-04-03,1.062,133.5951,15.66,0.335,3.0,15.0,10.0,0.8,0.8,0.3307,-0.02,0.13,0.002154410953889574,0.006917536006536107,0.005785738699928933,0.004476275738585445,0.0043264210055198316,0.004476275738585445,-0.0006151142355007577,-0.00026371308016870376,-0.0014925373134329067,-0.01466771567418712,-0.005533328276380756,-0.007270099711129352
2012-04-04,1.062,136.4982,16.44,0.309,3.0,15.0,10.0,0.8,0.8,0.3132,-0.02,0.13,0.021730587424239278,0.028798445551725838,0.02495978950877853,-0.0029708853238265,0.001342682381023419,0.0044896737503741235,-0.0010551305724082471,-0.0013185654008437409,-0.002108036890645537,-0.01176197558994485,-0.01723022099420768,-0.013023365879591853
2012-04-05,1.062,137.6313,16.7,0.307,3.0,15.0,10.0,0.8,0.8,0.3105,-0.02,0.13,0.008301208367582857,0.03243168634417026,0.03733871581649617,-0.003277711561382568,-0.0017905102954342,-0.0019394301059226793,-0.00044010210368816693,-0.002108963093145788,-0.0017580872011251358,-0.006203473945409321,-0.03229775822615377,-0.023326807712605868
2012-04-06,1.062,137.461,16.7,0.241,3.0,15.0,10.0,0.8,0.8,0.2083,0.03,0.13,-0.0012373638845233348,0.02893743857372022,0.03605515035352691,-0.0052316890881913825,-0.011437908496732097,-0.007160972698791679,0.0014970059880239361,0.0,-0.00026371308016870376,0.0,-0.017892484426235478,-0.023326807712605868
2012-04-09,1.062,135.0692,18.81,0.241,3.0,15.0,10.0,0.8,0.8,0.2083,0.03,0.13,-0.01739984431947983,-0.010469002521644954,0.018027952030980288,-0.003606311044327515,-0.012067938021454117,-0.010741459048187352,-0.0021102611448166053,-0.0010562450488513786,-0.002373417721518889,-0.006990765183494174,-0.013150872099229272,-0.03015450066090064
2012-04-10,1.062,135.5952,20.39,0.228,3.0,15.0,10.0,1.2,1.2,0.1924,0.03,0.13,0.003894300106908277,-0.014793873195995455,0.017158022892866942,-0.004373397677575053,-0.013153961136023962,-0.01492091912861837,-0.00017622698035069106,-0.0007925325818949336,-0.0028998242530754448,-0.006923492948371135,-0.013865857618413746,-0.04571577972760976
2012-04-11,1.062,139.0784,20.02,0.228,3.0,15.0,10.0,1.2,1.2,0.1924,0.03,0.13,0.025688224951915473,0.011766246426258897,0.04104417003318228,0.0012117540139351402,-0.006761833208114076,-0.018122400475341638,-0.0014981933550718418,-0.003780884551129793,-0.003780884551129793,0.00766382718811176,-0.006308295966904409,-0.024087909305795963
2012-04-12,1.062,139.6909,17.2,0.227,3.0,20.0,10.0,2.1,2.1,0.1909,0.03,0.13,0.004403990842575256,0.034217275292961036,0.023390052029990116,0.0028744326777609963,-0.0003016136329361263,-0.012365911799761542,0.000794351279788108,-0.0008811349017535663,-0.0019364492562276014,0.015622661464933074,0.016320672296875616,0.0029551691236966438
2012-04-13,1.062,140.0732,19.55,0.22,3.0,20.0,10.0,2.1,2.1,0.1909,0.01,0.13,0.0027367566534399757,0.0330247678383897,0.017742330414665775,-0.0018102277869966876,0.00227203877612836,-0.010911808669656353,0.0016756327718494557,0.0009694192297522441,0.00017611835153230615,-0.014266475093432929,0.008805818710730717,-0.005182139136139519
2012-04-16,1.062,140.1781,19.55,0.171,3.0,20.0,10.0,2.2,2.2,0.1948,0.01,0.13,0.0007488941496303081,0.007907050987069342,0.01976633372374703,-0.0009067553271874251,0.0001512859304084735,-0.006611570247933796,-0.0006163056876209438,0.0018534863195056595,-0.0019344060494153048,-0.00023255060674942651,0.0009004919030561886,-0.005413484633288501
2012-04-17,1.062,141.2852,18.46,0.135,3.0,20.0,10.0,2.2,2.2,0.149,0.01,0.13,0.007897810000278227,0.01141305553905081,0.046020854495325336,0.003479050068068368,0.0007542615779150275,0.0004524204494043005,-8.809796493702837e-05,0.0009701031837023866,8.811349017534553e-05,0.008253313163183007,-0.006362032477393864,0.009854807172276159
2012-04-18,1.062,141.3122,18.64,0.135,3.0,20.0,10.0,2.2,2.2,0.149,0.01,0.13,0.00019110281897871673,0.008845375132430666,0.04216225943101226,-0.0007536930961711263,0.0018135106543752944,0.004089669797031181,0.00017621145374446812,-0.0005282620179608566,0.0004406451044327575,-0.0006632643813021533,0.007350260249045171,0.01622080401900572
2012-04-19,1.062,141.1507,18.36,0.099,3.0,20.0,10.0,2.2,2.2,0.1212,0.01,0.13,-0.0011428595690958776,0.006938316327586014,0.014900228935621929,-0.0006034092623322662,0.0021176826501285717,0.0022692889561271024,0.00035236081747713754,0.00044048982468503084,0.0022947925860545837,0.0020447048328413597,0.009644787702521862,0.010553964658810866
2012-04-20,1.062,141.0751,17.44,0.099,3.0,20.0,10.0,2.2,2.2,0.1212,0.02,0.13,-0.0005355977689094349,-0.0014870630469434598,0.0099090205589627,0.0015094339622641062,0.00015073861923431409,0.0009051138934981218,-0.0002641775272983482,0.0002643171806167022,0.001234676779257482,-0.0005274118395318661,0.0008519445593371255,-0.005515508017012283
2012-04-23,1.062,140.5198,18.97,0.099,3.0,20.0,10.0,2.2,2.2,0.1212,0.02,0.13,-0.003936201356582347,-0.005607442244901617,0.003188332957339446,-0.0025621703089674375,-0.0016593754714134823,0.0001511258878648114,-0.0011450717871929195,-0.0010570824524314126,-0.0015847860538827918,-0.013034193663108096,-0.011537741705959781,-0.004272286861139785
2012-04-24,1.062,141.3134,18.1,0.14,3.0,20.0,10.0,2.2,2.2,0.1379,0.02,0.13,0.005647602686596365,0.001152668743406915,0.00809898265135578,0.003022061045632851,0.0019622641509433603,0.004084102253819388,8.818342151695191e-05,-0.00132088763649163,-0.0008809796493699507,-0.0007381797405110468,-0.014282905027197534,-0.004775872911438217
2012-04-25,1.062,140.8651,16.82,0.126,3.0,20.0,10.0,2.2,2.2,0.1207,0.02,0.13,-0.003172381387752221,-0.0014885688544610254,-0.0029734183056682184,0.003615546851461371,0.004069329314242642,0.004220681338559018,0.0007054051670927208,-0.00035232978067467613,-8.810572687223406e-05,0.010931461340055515,-0.0029817374753855486,-0.002132333191067981
2012-04-26,1.062,139.0782,16.24,0.131,3.0,20.0,10.0,3.0,3.0,0.1272,0.02,0.13,-0.012685186039693264,-0.010259052460934281,-0.015808967661673834,0.0,0.0066485343003928055,0.004978126414240336,0.00017622698035069106,0.0009700176366844726,-8.809020436928439e-05,0.002872580930158186,0.013087050992789173,0.0013983142727818088
2012-04-27,1.062,137.6881,16.32,0.132,3.0,20.0,10.0,3.0,3.0,0.1272,0.04,0.13,-0.009995096283961225,-0.025654325775192,-0.0245312279712393,0.0013509456619633653,0.0049713769207593295,0.006943396226415155,0.0007928816844329223,0.001675337271845434,0.00035223670306439026,0.007566370406352663,0.02150649827630824,0.006916417976762679
2012-04-30,1.0584,138.7548,17.15,0.064,2.6,20.0,10.0,3.0,3.0,0.1632,0.04,0.16,0.007747219984878928,-0.014980999552053897,-0.01644726815717301,0.0007495128166690179,0.0021014710297206918,0.006179351921627774,0.0007922535211268844,0.0017622698035069106,0.0014093191226989266,0.004489387346530149,0.014997035767307043,0.011970581068354358
2012-05-01,1.0584,140.4803,16.6,0.066,2.6,20.0,10.0,3.0,3.0,0.1217,0.04,0.15,0.012435605831293772,0.010081378677607278,-0.00028109917605922963,0.004643499101258275,0.0067547283098168265,0.01344817165306722,-0.0003518339343829835,0.0012333715091181752,0.0022045855379189128,0.003262101297600406,0.015391265329310011,0.028679742596307456
2012-05-02,1.0584,138.957,16.88,0.035,2.6,20.0,10.0,3.0,3.0,0.0817,0.04,0.15,-0.010843513289763851,0.009215756481496973,-0.01667499331273614,-0.0008945877441478567,0.004497076900014996,0.009490810485085932,0.001759788825340891,0.0022007042253522346,0.0038797284190106307,-0.008324961342891624,-0.0006234806234806101,0.02086960876787347
2012-05-03,1.0584,138.9357,17.56,0.019,2.6,20.0,10.0,3.0,3.0,0.0925,0.04,0.15,-0.00015328482911980412,0.0013037386814727103,-0.013696792179184292,0.0013430831219221062,0.005092869982025183,0.007205043530471356,0.0007905138339920903,0.0021989620898934525,0.003965107057890549,-0.017597537881885117,-0.02259798302893845,-0.00793985002138542
2012-05-04,1.0584,135.8023,19.16,-0.025,2.6,20.0,10.0,3.0,3.0,0.0376,-0.06,0.15,-0.022552878777736707,-0.03330004278179932,-0.02355437444545594,-0.0013412816691504847,-0.0008945877441478567,0.00585409786850799,0.0005265929436544248,0.0030796304443465594,0.004316800281913391,-0.011957652581378153,-0.03742543252581143,-0.02261019195857028
2012-05-07,1.0584,137.0037,18.94,-0.003,2.6,20.0,10.0,3.0,3.0,0.0917,-0.06,0.15,0.008846683745415307,-0.014056866512662025,-0.004970654689838705,-0.00029846291598267793,-0.00029846291598267793,0.0041972717733473885,-0.001491228070175321,-0.00017566974088711884,0.002024647887324038,-0.0008903879378968638,-0.030209024931889594,-0.030813670813670813
2012-05-08,1.0584,141.185,19.05,-0.003,2.6,20.0,10.0,3.0,3.0,0.0917,-0.06,0.15,0.03051961370386347,0.016189503489743906,0.01751434905314997,-0.001791312136139811,-0.0034277198211625226,0.001647693229478664,0.000263550909250565,-0.0007021239248726774,0.0014952942211277076,-0.013145980071935348,-0.025814613521544016,-0.04782923835222397
2012-05-09,1.0584,138.91,20.08,0.028,2.6,20.0,10.0,3.0,3.0,0.1317,-0.06,0.15,-0.016113609802741125,0.022884001228256068,-0.011178079773462968,-0.00119635112905625,-0.0032830920758095683,-0.004174742806023479,-0.002020024591603664,-0.0032456140350876073,-0.0001759788825340669,-0.0025399966167551913,-0.01652903700795949,-0.05333586317451289
2012-05-10,1.0584,142.7858,18.83,0.03,2.6,15.0,10.0,3.0,3.0,0.1339,-0.06,0.15,0.027901518969116745,0.04220396967381168,0.02755384759314028,0.0014972301242701658,-0.001492760113449787,-0.0017907774958960676,0.00026401478482784846,-0.0014934551524202755,-0.0016688625384277955,0.005238539410244547,-0.010496043221878026,-0.0403879929223917
2012-05-11,1.0584,142.4386,19.89,0.035,2.6,15.0,10.0,3.0,3.0,0.1339,-0.06,0.15,-0.00243161434820538,0.008879130219215936,0.025212382418629664,-0.0017939901330543684,-0.0014954389113204236,-0.004918032786885407,-0.00017596339961289953,-0.0019321974354470361,-0.002632964718272679,-0.003536076931401011,-0.0008603352146224763,-0.026652739515102053
2012-05-14,1.0584,143.0784,21.87,0.035,2.6,15.0,10.0,3.0,3.0,0.1339,-0.06,0.15,0.004491759958325847,0.030007918796342903,0.05357862127519186,-0.004493035794518541,-0.004791136397664486,-0.008058498731532748,-0.0007039774727209958,-0.0006160344979320165,-0.0038596491228070073,-0.017626833420695043,-0.01597257732541557,-0.032237603011650795
2012-05-15,1.0584,146.5226,21.97,0.072,2.6,15.0,10.0,3.0,3.0,0.1611,-0.06,0.15,0.02407211710502799,0.026170669632414434,0.06947914545373601,-0.0018053257108470167,-0.008072955598744325,-0.009553664726078659,-0.00044029587883054333,-0.001319725497096691,-0.0028112096986735446,-0.012663064813340008,-0.03349644730776746,-0.04364091037092377
2012-05-16,1.0584,145.4862,22.27,0.107,2.6,15.0,10.0,3.0,3.0,0.2053,-0.06,0.15,-0.007073311557398099,0.021395885665823622,0.030464992740022012,-0.003466465712132605,-0.009734910888123283,-0.01121579183490351,-0.002819134877984353,-0.003959873284055115,-0.0058844194624979584,-0.0014960702809209137,-0.031517776901785144,-0.03235099626305238
2012-05-17,1.0584,148.1161,24.49,0.03,2.6,15.0,10.0,3.0,3.0,0.1948,-0.06,0.15,0.01807662857370662,0.035209367731257935,0.06627384637535094,-0.009528130671506263,-0.014743493305250377,-0.019463991615511267,-0.0020319816238183463,-0.005283550545966853,-0.005896330194490984,0.0004061422840029305,-0.01373979090449351,-0.029492908357251935
2012-05-18,1.0584,147.0416,25.1,0.03,2.6,15.0,10.0,3.0,3.0,0.1948,-0.13,0.15,-0.007254444317666975,0.0035421156872725845,0.029805484859138698,-0.003664681630783484,-0.016578749058025588,-0.024517865151741813,-0.0025672804532577143,-0.007400229054708829,-0.008710188280837583,-0.004416328057980756,-0.005502047509267749,-0.03881419577255618
2012-05-21,1.0584,146.3761,22.01,0.03,2.6,15.0,10.0,3.0,3.0,0.1948,-0.13,0.15,-0.004525930076930473,0.006116731346340831,0.02764348989669929,-0.0024521072796933607,-0.01557773744706592,-0.025161000449303472,-0.0015975858702405032,-0.006184291898577499,-0.01011967617036258,0.0,-0.004011979431542079,-0.03540330766066946
2012-05-22,1.0584,152.7182,22.48,0.018,2.6,15.0,10.0,3.0,3.0,0.2064,-0.13,0.15,0.04332742845314219,0.031070896411666382,0.06737425076042225,0.005684436933476533,-0.0004580852038480465,-0.015194824732962187,-0.0015112454440394663,-0.005665722379603388,-0.010919337794998207,0.015171125042550804,0.010687796319373666,-0.003198842671777835
2012-05-23,1.0584,150.0446,22.33,0.03,2.6,15.0,10.0,3.0,3.0,0.2213,-0.13,0.15,-0.017506754270283365,0.020422791917389382,0.02403724749629066,-0.005805071799572126,-0.0026053639846742582,-0.019140919366993137,0.00035612535612528085,-0.002751397887636564,-0.010131265967756153,0.009869208105639293,0.025190060138431836,0.019549415721521024
2012-05-24,1.0584,149.7958,21.54,0.031,2.6,15.0,10.0,3.0,3.0,0.2225,-0.13,0.15,-0.0016581736363719957,0.023362420504440262,0.029622053500607093,0.002151198524892317,0.0019972345982486317,-0.01361161524500909,-0.0002669989320042143,-0.0014223486532136675,-0.007597844332538184,0.0001098159933592413,0.02530264240326785,0.02118914929084026
2012-05-25,1.0584,149.8774,21.76,0.037,2.6,15.0,10.0,3.0,3.0,0.2225,-0.18,0.15,0.0005447415748638385,-0.018601581212979168,0.011891347395725393,0.00015332720024541224,-0.0035135960892147544,-0.00397007176668196,0.000712187305261347,0.0008012820512821595,-0.004868980169971504,0.0008991818309935784,0.010888263658575204,0.021692431522203348
2012-05-28,1.0584,149.8774,21.76,0.037,2.6,15.0,10.0,3.0,3.0,0.2225,-0.18,0.15,0.0,-0.0011143353376262821,0.019285698741036583,0.0,0.002304855562384578,-0.00030651340996168397,0.0,0.0004449982200072089,-0.0023076240347917887,-0.0008914634599320737,0.00011673353624797045,0.02530973419947813
2012-05-29,1.0584,152.9163,21.03,-0.009,2.6,15.0,10.0,3.0,3.0,0.2225,-0.18,0.15,0.02027590550676761,0.020831692210328878,0.044680791468006076,0.00199294803004757,0.002146580803434439,0.0041481026271315,0.001245440797081887,0.0019585150894685377,0.0005333807449550143,0.0037307141961673285,0.003737656784024157,0.02913487178032459
2012-05-30,1.0584,155.8804,24.14,-0.047,2.6,15.0,10.0,3.0,3.0,0.1745,-0.18,0.15,0.019383806696866124,0.04005273643658103,0.02070611099397457,-0.00642594859241119,-0.004445807143952152,-0.007943782462572546,0.0007996446023990078,0.0020460813094920205,0.002849002849002913,-0.015167150474188817,-0.012374238433650375,-0.0016207087457147384
2012-05-31,1.0462,159.3879,24.06,0.0,2.1,15.0,10.0,3.0,3.0,0.1446,-0.18,0.19,0.02250122529836962,0.06345519738132643,0.06227015167490202,-0.002463812750230887,-0.006898666257856734,-0.004609711124769489,-0.00017755681818176772,0.0018681611956230526,0.0023139907440372642,0.0069962792634095106,-0.004577149699770522,-0.004460950470392966
2012-06-01,1.0462,156.199,26.66,-0.192,2.1,15.0,10.0,1.8,1.8,-0.0933,-0.16,0.24,-0.020007164910259778,0.021467299431126685,0.04274619181579187,-0.010188329731398604,-0.01897184822521414,-0.016865992026985577,-0.0015095009767359668,-0.0008884940026653299,0.0010682809578919095,-0.013203094532280635,-0.02137079755023974,-0.017713017472659187
